player_name,national_team,club_name,club_wikipedia_url,club_country,start_age_est,end_age_est,start_year_est,end_year_est,source_primary,source_secondary,confidence,notes
Anthony Elanga,Sweden,Manchester United,https://en.wikipedia.org/wiki/Manchester_United_F.C._Under-21s_and_Academy,England,13,16,2015,2018,Wikipedia player infobox,https://en.wikipedia.org/wiki/Anthony_Elanga,medium,First-pass youth record from Wikipedia. Original youth span: 2015–2021. Club country still needs backfill.
Benjamin Nygren,Sweden,Utbynäs SK,,Sweden,6,11,2007,2012,Wikipedia player infobox,https://en.wikipedia.org/wiki/Benjamin_Nygren,medium,First-pass youth record from Wikipedia. Original youth span: 2007–2012. Club country still needs backfill.
Benjamin Nygren,Sweden,IFK Göteborg,https://en.wikipedia.org/wiki/IFK_Göteborg,Sweden,12,16,2013,2017,Wikipedia player infobox,https://en.wikipedia.org/wiki/Benjamin_Nygren,medium,First-pass youth record from Wikipedia. Original youth span: 2013–2018. Club country still needs backfill.
Elliot Stroud,Sweden,IK Oddevold,https://en.wikipedia.org/wiki/IK_Oddevold,Sweden,,,,,Wikipedia player infobox,https://en.wikipedia.org/wiki/Elliot_Stroud,low,Fallback youth record from the earliest listed youth club in the Wikipedia infobox. Exact overlap with ages 5-16 is not published clearly enough to estimate.
Gabriel Gudmundsson,Sweden,Snöstorp Nyhem FF,https://en.wikipedia.org/wiki/Sn%C3%B6storp_Nyhem_FF,Sweden,5,12,2004,2011,Transfermarkt,https://www.transfermarkt.com/gabriel-gudmundsson/profil/spieler/362108,medium,Second-pass research. Original span: 2004-2011. Club country pending backfill.
Gabriel Gudmundsson,Sweden,Halmstads BK,https://en.wikipedia.org/wiki/Halmstads_BK,Sweden,12,16,2011,2015,Transfermarkt,https://en.wikipedia.org/wiki/Gabriel_Gudmundsson,medium,Second-pass research. Original span: 2011-2016. Club country pending backfill.
Gustaf Lagerbielke,Sweden,IFK Stocksund,https://en.wikipedia.org/wiki/IFK_Stocksund,Sweden,,,,,Wikipedia player infobox,https://en.wikipedia.org/wiki/Gustaf_Lagerbielke_(footballer),low,Fallback youth record from the earliest listed youth club in the Wikipedia infobox. Exact overlap with ages 5-16 is not published clearly enough to estimate.
Isak Hien,Sweden,AIK,https://en.wikipedia.org/wiki/AIK_Fotboll,Sweden,11,15,2010,2014,Wikipedia player infobox,https://en.wikipedia.org/wiki/Isak_Hien,medium,First-pass youth record from Wikipedia. Original youth span: 2010–2014. Club country still needs backfill.
Isak Hien,Sweden,Kista SC,,Sweden,11,11,2010,2010,Wikipedia player infobox,https://en.wikipedia.org/wiki/Isak_Hien,medium,First-pass youth record from Wikipedia. Original youth span: 0000 –2010. Club country still needs backfill.
Isak Hien,Sweden,FC Djursholm,,Sweden,16,16,2015,2015,Wikipedia player infobox,https://en.wikipedia.org/wiki/Isak_Hien,medium,First-pass youth record from Wikipedia. Original youth span: 2015. Club country still needs backfill.
Jacob Widell Zetterström,Sweden,Djurgårdens IF,https://en.wikipedia.org/wiki/Djurgårdens_IF_Fotboll,Sweden,8,16,2006,2014,Wikipedia player infobox,https://en.wikipedia.org/wiki/Jacob_Widell_Zetterström,medium,First-pass youth record from Wikipedia. Original youth span: 2006–2014. Club country still needs backfill.
Jacob Widell Zetterström,Sweden,IFK Lidingö,https://en.wikipedia.org/wiki/IFK_Lidingö_Fotboll,Sweden,16,16,2014,2014,Wikipedia player infobox,https://en.wikipedia.org/wiki/Jacob_Widell_Zetterström,medium,First-pass youth record from Wikipedia. Original youth span: 2014–2015. Club country still needs backfill.
Jesper Karlström,Sweden,Hammarby IF,https://en.wikipedia.org/wiki/Hammarby_Fotboll,Sweden,6,9,2001,2004,Wikipedia player infobox,https://en.wikipedia.org/wiki/Jesper_Karlström,medium,First-pass youth record from Wikipedia. Original youth span: 2001–2004. Club country still needs backfill.
Jesper Karlström,Sweden,IF Brommapojkarna,https://en.wikipedia.org/wiki/IF_Brommapojkarna,Sweden,9,16,2004,2011,Wikipedia player infobox,https://en.wikipedia.org/wiki/Jesper_Karlström,medium,First-pass youth record from Wikipedia. Original youth span: 2004–2012. Club country still needs backfill.
Kristoffer Nordfeldt,Sweden,IF Brommapojkarna,https://en.wikipedia.org/wiki/IF_Brommapojkarna,Sweden,16,16,2005,2005,Wikipedia player infobox,https://en.wikipedia.org/wiki/Kristoffer_Nordfeldt,medium,First-pass youth record from Wikipedia. Original youth span: 0000 –2005. Club country still needs backfill.
Victor Lindelöf,Sweden,Västerås SK,https://en.wikipedia.org/wiki/Västerås_SK_Fotboll,Sweden,13,15,2007,2009,Wikipedia player infobox,https://en.wikipedia.org/wiki/Victor_Lindelöf,medium,First-pass youth record from Wikipedia. Original youth span: 2007–2009. Club country still needs backfill.
Viktor Gyökeres,Sweden,IFK Aspudden-Tellus [ a ],https://en.wikipedia.org/wiki/IFK_Aspudden-Tellus,Sweden,6,15,2004,2013,Wikipedia player infobox,https://en.wikipedia.org/wiki/Viktor_Gyökeres,medium,First-pass youth record from Wikipedia. Original youth span: 2004–2013. Club country still needs backfill.
Viktor Gyökeres,Sweden,IF Brommapojkarna,https://en.wikipedia.org/wiki/IF_Brommapojkarna,Sweden,15,16,2013,2014,Wikipedia player infobox,https://en.wikipedia.org/wiki/Viktor_Gyökeres,medium,First-pass youth record from Wikipedia. Original youth span: 2013–2015. Club country still needs backfill.
Yasin Ayari,Sweden,Råsunda,https://en.wikipedia.org/wiki/Råsunda_IS,Sweden,7,9,2010,2012,Wikipedia player infobox,https://en.wikipedia.org/wiki/Yasin_Ayari,medium,First-pass youth record from Wikipedia. Original youth span: 2010–2012. Club country still needs backfill.
Yasin Ayari,Sweden,AIK,https://en.wikipedia.org/wiki/AIK_Fotboll,Sweden,9,16,2012,2019,Wikipedia player infobox,https://en.wikipedia.org/wiki/Yasin_Ayari,medium,First-pass youth record from Wikipedia. Original youth span: 2012–2020. Club country still needs backfill.
Breel Embolo,Switzerland,Nordstern,https://en.wikipedia.org/wiki/FC_Nordstern_Basel,Switzerland,9,11,2006,2008,Wikipedia player infobox,https://en.wikipedia.org/wiki/Breel_Embolo,medium,First-pass youth record from Wikipedia. Original youth span: 2006–2008. Club country still needs backfill.
Breel Embolo,Switzerland,Old Boys,https://en.wikipedia.org/wiki/BSC_Old_Boys,Switzerland,11,13,2008,2010,Wikipedia player infobox,https://en.wikipedia.org/wiki/Breel_Embolo,medium,First-pass youth record from Wikipedia. Original youth span: 2008–2010. Club country still needs backfill.
Breel Embolo,Switzerland,Basel,https://en.wikipedia.org/wiki/FC_Basel,Switzerland,13,16,2010,2013,Wikipedia player infobox,https://en.wikipedia.org/wiki/Breel_Embolo,medium,First-pass youth record from Wikipedia. Original youth span: 2010–2014. Club country still needs backfill.
Dan Ndoye,Switzerland,FC La Côte-Sports,,Switzerland,10,11,2010,2011,Transfermarkt,https://www.transfermarkt.com/dan-ndoye/profil/spieler/365108,medium,Second-pass research. Original span: 2010-2011. Club country pending backfill.
Dan Ndoye,Switzerland,FC Bursins-Rolle-Perroy,,Switzerland,11,12,2011,2012,Transfermarkt,https://www.transfermarkt.com/dan-ndoye/profil/spieler/365108,medium,Second-pass research. Original span: 2011-2012. Club country pending backfill.
Dan Ndoye,Switzerland,FC Amical Saint-Prex,,Switzerland,12,13,2012,2013,Transfermarkt,https://www.transfermarkt.com/dan-ndoye/profil/spieler/365108,medium,Second-pass research. Original span: 2012-2013. Club country pending backfill.
Dan Ndoye,Switzerland,FC Stade Nyonnais,https://en.wikipedia.org/wiki/FC_Stade_Nyonnais,Switzerland,13,14,2013,2014,Transfermarkt,https://www.transfermarkt.com/dan-ndoye/profil/spieler/365108,medium,Second-pass research. Original span: 2013-2014. Club country pending backfill.
Dan Ndoye,Switzerland,FC Lausanne-Sport,https://en.wikipedia.org/wiki/FC_Lausanne-Sport,Switzerland,14,16,2014,2016,Transfermarkt,https://www.transfermarkt.com/dan-ndoye/profil/spieler/365108,medium,Second-pass research. Original span: 2014-2020. Club country pending backfill.
Denis Zakaria,Switzerland,Servette,https://en.wikipedia.org/wiki/Servette_FC,Switzerland,8,16,2004,2012,Wikipedia player infobox,https://en.wikipedia.org/wiki/Denis_Zakaria,medium,First-pass youth record from Wikipedia. Original youth span: 2004–2015. Club country still needs backfill.
Djibril Sow,Switzerland,BC Albisrieden,,Switzerland,10,11,2007,2008,Wikipedia player infobox,https://en.wikipedia.org/wiki/Djibril_Sow,medium,First-pass youth record from Wikipedia. Original youth span: 2007–2008. Club country still needs backfill.
Djibril Sow,Switzerland,Zürich,https://en.wikipedia.org/wiki/FC_Zürich,Switzerland,11,16,2008,2013,Wikipedia player infobox,https://en.wikipedia.org/wiki/Djibril_Sow,medium,First-pass youth record from Wikipedia. Original youth span: 2008–2015. Club country still needs backfill.
Fabian Rieder,Switzerland,Koppiger SV,,Switzerland,8,9,2010,2011,Wikipedia player infobox,https://en.wikipedia.org/wiki/Fabian_Rieder,medium,First-pass youth record from Wikipedia. Original youth span: 2010–2011. Club country still needs backfill.
Fabian Rieder,Switzerland,Solothurn,https://en.wikipedia.org/wiki/FC_Solothurn,Switzerland,9,15,2011,2017,Wikipedia player infobox,https://en.wikipedia.org/wiki/Fabian_Rieder,medium,First-pass youth record from Wikipedia. Original youth span: 2011–2017. Club country still needs backfill.
Fabian Rieder,Switzerland,Young Boys,https://en.wikipedia.org/wiki/BSC_Young_Boys,Switzerland,15,16,2017,2018,Wikipedia player infobox,https://en.wikipedia.org/wiki/Fabian_Rieder,medium,First-pass youth record from Wikipedia. Original youth span: 2017–2020. Club country still needs backfill.
Granit Xhaka,Switzerland,Concordia Basel,https://en.wikipedia.org/wiki/FC_Concordia_Basel,Switzerland,8,10,2000,2002,Wikipedia player infobox,https://en.wikipedia.org/wiki/Granit_Xhaka,medium,First-pass youth record from Wikipedia. Original youth span: 2000–2002. Club country still needs backfill.
Granit Xhaka,Switzerland,Basel,https://en.wikipedia.org/wiki/FC_Basel,Switzerland,11,16,2003,2008,Wikipedia player infobox,https://en.wikipedia.org/wiki/Granit_Xhaka,medium,First-pass youth record from Wikipedia. Original youth span: 2003–2010. Club country still needs backfill.
Gregor Kobel,Switzerland,Grasshoppers,https://en.wikipedia.org/wiki/Grasshopper_Club_Zürich,Switzerland,16,16,2013,2013,Wikipedia player infobox,https://en.wikipedia.org/wiki/Gregor_Kobel,medium,First-pass youth record from Wikipedia. Original youth span: 2013–2016. Club country still needs backfill.
Johan Manzambi,Switzerland,Servette,https://en.wikipedia.org/wiki/Servette_FC,Switzerland,,,,,Wikipedia player infobox,https://en.wikipedia.org/wiki/Johan_Manzambi,low,Fallback youth record from the earliest listed youth club in the Wikipedia infobox. Exact overlap with ages 5-16 is not published clearly enough to estimate.
Luca Jaquez,Switzerland,Luzern,https://en.wikipedia.org/wiki/FC_Luzern,Switzerland,10,16,2013,2019,Wikipedia player infobox,https://en.wikipedia.org/wiki/Luca_Jaquez,medium,First-pass youth record from Wikipedia. Original youth span: 2013–2022. Club country still needs backfill.
Manuel Akanji,Switzerland,FC Wiesendangen,,Switzerland,9,12,2004,2007,Wikipedia player infobox,https://en.wikipedia.org/wiki/Manuel_Akanji,medium,First-pass youth record from Wikipedia. Original youth span: 2004–2007. Club country still needs backfill.
Manuel Akanji,Switzerland,FC Winterthur,https://en.wikipedia.org/wiki/FC_Winterthur,Switzerland,12,16,2007,2011,Wikipedia player infobox,https://en.wikipedia.org/wiki/Manuel_Akanji,medium,First-pass youth record from Wikipedia. Original youth span: 2007–2013. Club country still needs backfill.
Michel Aebischer,Switzerland,Young Boys,https://en.wikipedia.org/wiki/BSC_Young_Boys,Switzerland,,,,,Wikipedia player infobox,https://en.wikipedia.org/wiki/Michel_Aebischer,low,Fallback youth record from the earliest listed youth club in the Wikipedia infobox. Exact overlap with ages 5-16 is not published clearly enough to estimate.
Michel Aebischer,Switzerland,FC Heitenried,,Switzerland,8,8,2005,2005,Transfermarkt,https://www.transfermarkt.com/michel-aebischer/profil/spieler/237658,medium,Second-pass research. Original span: 2005-08. Club country pending backfill.
Nico Elvedi,Switzerland,FC Greifensee,,Switzerland,9,10,2005,2006,Wikipedia player infobox,https://en.wikipedia.org/wiki/Nico_Elvedi,medium,First-pass youth record from Wikipedia. Original youth span: 2005–2006. Club country still needs backfill.
Nico Elvedi,Switzerland,Zürich,https://en.wikipedia.org/wiki/FC_Zürich,Switzerland,10,16,2006,2012,Wikipedia player infobox,https://en.wikipedia.org/wiki/Nico_Elvedi,medium,First-pass youth record from Wikipedia. Original youth span: 2006–2013. Club country still needs backfill.
Remo Freuler,Switzerland,Hinwil,,Switzerland,9,13,2001,2005,Wikipedia player infobox,https://en.wikipedia.org/wiki/Remo_Freuler,medium,First-pass youth record from Wikipedia. Original youth span: 2001–2005. Club country still needs backfill.
Remo Freuler,Switzerland,Winterthur,https://en.wikipedia.org/wiki/FC_Winterthur,Switzerland,13,16,2005,2008,Wikipedia player infobox,https://en.wikipedia.org/wiki/Remo_Freuler,medium,First-pass youth record from Wikipedia. Original youth span: 2005–2010. Club country still needs backfill.
Ricardo Rodriguez,Switzerland,FC Schwamendingen,,Switzerland,9,10,2001,2002,Wikipedia player infobox,https://en.wikipedia.org/wiki/Ricardo_Rodriguez_(footballer),medium,First-pass youth record from Wikipedia. Original youth span: 2001–2002. Club country still needs backfill.
Ricardo Rodriguez,Switzerland,Zürich,https://en.wikipedia.org/wiki/FC_Zürich,Switzerland,10,16,2002,2008,Wikipedia player infobox,https://en.wikipedia.org/wiki/Ricardo_Rodriguez_(footballer),medium,First-pass youth record from Wikipedia. Original youth span: 2002–2010. Club country still needs backfill.
Rubén Vargas,Switzerland,FC Adligenswil,,Switzerland,9,10,2007,2008,Wikipedia player infobox,https://en.wikipedia.org/wiki/Rubén_Vargas,medium,First-pass youth record from Wikipedia. Original youth span: 2007–2008. Club country still needs backfill.
Rubén Vargas,Switzerland,Luzern,https://en.wikipedia.org/wiki/FC_Luzern,Switzerland,10,16,2008,2014,Wikipedia player infobox,https://en.wikipedia.org/wiki/Rubén_Vargas,medium,First-pass youth record from Wikipedia. Original youth span: 2008–2014. Club country still needs backfill.
Rubén Vargas,Switzerland,Kriens,https://en.wikipedia.org/wiki/SC_Kriens,Switzerland,16,16,2014,2014,Wikipedia player infobox,https://en.wikipedia.org/wiki/Rubén_Vargas,medium,First-pass youth record from Wikipedia. Original youth span: 2014–2015. Club country still needs backfill.
Silvan Widmer,Switzerland,SV Würenlos,,Switzerland,8,14,2001,2007,Wikipedia player infobox,https://en.wikipedia.org/wiki/Silvan_Widmer,medium,First-pass youth record from Wikipedia. Original youth span: 2001–2007. Club country still needs backfill.
Silvan Widmer,Switzerland,Baden,https://en.wikipedia.org/wiki/FC_Baden,Switzerland,14,15,2007,2008,Wikipedia player infobox,https://en.wikipedia.org/wiki/Silvan_Widmer,medium,First-pass youth record from Wikipedia. Original youth span: 2007–2008. Club country still needs backfill.
Silvan Widmer,Switzerland,Aarau,https://en.wikipedia.org/wiki/FC_Aarau,Switzerland,15,16,2008,2009,Wikipedia player infobox,https://en.wikipedia.org/wiki/Silvan_Widmer,medium,First-pass youth record from Wikipedia. Original youth span: 2008–2010. Club country still needs backfill.
Ali Abdi,Tunisia,Sfax RS,https://en.wikipedia.org/wiki/Sfax_RS,Tunisia,,,,,Wikipedia player infobox,https://en.wikipedia.org/wiki/Ali_Abdi_(footballer),low,Fallback youth record from the earliest listed youth club in the Wikipedia infobox. Exact overlap with ages 5-16 is not published clearly enough to estimate.
Anis Ben Slimane,Tunisia,BK Vestia,,Tunisia,7,7,2008,2008,Wikipedia player infobox,https://en.wikipedia.org/wiki/Anis_Ben_Slimane,medium,First-pass youth record from Wikipedia. Original youth span: 2008. Club country still needs backfill.
Anis Ben Slimane,Tunisia,KB,https://en.wikipedia.org/wiki/Kjøbenhavns_Boldklub,Denmark,7,9,2008,2010,Wikipedia player infobox,https://en.wikipedia.org/wiki/Anis_Ben_Slimane,medium,First-pass youth record from Wikipedia. Original youth span: 2008–2010. Club country still needs backfill.
